id,province_name,province_id,district_name,district_code,district_id,pref_eccube_id,create_date,update_date
233,Hà Nội,201,Quận Long Biên,1A09,1491,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
234,Hà Nội,201,Quận Cầu Giấy,1A06,1485,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
235,Hà Nội,201,Quận Đống Đa,1A04,1486,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
236,Hà Nội,201,Quận Hai Bà Trưng,1A03,1488,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
237,Hà Nội,201,Quận Hoàng Mai,1A08,1490,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
238,Hà Nội,201,Quận Thanh Xuân,1A07,1493,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
239,Hà Nội,201,Huyện Sóc Sơn,1A14,1583,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
240,Hà Nội,201,Huyện Đông Anh,1A13,1582,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
241,Hà Nội,201,Huyện Gia Lâm,1A12,1703,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
242,Hà Nội,201,Quận Nam Từ Liêm,0130,3440,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
243,Hà Nội,201,Huyện Thanh Trì,1A11,1710,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
244,Hà Nội,201,Quận Bắc Từ Liêm,0110,1482,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
245,Hà Nội,201,Huyện Mê Linh,1B29,1581,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
246,Hà Nội,201,Quận Hà Đông,1B15,1542,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
247,Hà Nội,201,Thị xã Sơn Tây,1B16,1711,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
248,Hà Nội,201,Huyện Ba Vì,1B17,1803,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
249,Hà Nội,201,Huyện Phúc Thọ,1B18,1807,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
250,Hà Nội,201,Huyện Đan Phượng,1B22,1804,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
251,Hà Nội,201,Huyện Hoài Đức,1B23,1805,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
252,Hà Nội,201,Huyện Quốc Oai ,1B20,2004,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
253,Hà Nội,201,Huyện Thạch Thất,1B19,1808,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
254,Hà Nội,201,Huyện Chương Mỹ,1B21,1915,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
255,Hà Nội,201,Huyện Thanh Oai,1B24,1809,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
256,Hà Nội,201,Huyện Thường Tín,1B27,3303,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
257,Hà Nội,201,Huyện Phú Xuyên,1B28,3255,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
258,Hà Nội,201,Huyện Ứng Hòa,1B26,1810,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
259,Hà Nội,201,Huyện Mỹ Đức,1B25,1806,2,"2019-02-28 13:47:52","2019-02-28 13:47:52"
260,Hà Tĩnh,236,Thành phố Hà Tĩnh,3001,1618,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
261,Hà Tĩnh,236,Thị xã Hồng Lĩnh,3002,1814,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
262,Hà Tĩnh,236,Huyện Hương Sơn,3003,3201,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
263,Hà Tĩnh,236,Huyện Đức Thọ,3004,3188,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
264,Hà Tĩnh,236,Huyện Vũ Quang,3011,3320,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
265,Hà Tĩnh,236,Huyện Nghi Xuân,3005,1813,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
266,Hà Tĩnh,236,Huyện Can Lộc,3006,3143,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
267,Hà Tĩnh,236,Huyện Hương Khê,3007,1812,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
268,Hà Tĩnh,236,Huyện Thạch Hà,3008,2024,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
269,Hà Tĩnh,236,Huyện Cẩm Xuyên,3009,1815,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
270,Hà Tĩnh,236,Huyện Kỳ Anh,3010,1811,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
271,Hà Tĩnh,236,Huyện Lộc Hà,3012,3220,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
272,Hà Tĩnh,236,Thị xã Kỳ Anh,3013,3441,21,"2019-02-28 13:47:52","2019-02-28 13:47:52"
273,Hải Dương,225,Thành phố Hải Dương,2101,1598,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
274,Hải Dương,225,Thị xã Chí Linh,2102,2056,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
275,Hải Dương,225,Huyện Nam Sách,2103,1727,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
276,Hải Dương,225,Huyện Kinh Môn,2104,1818,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
277,Hải Dương,225,Huyện Kim Thành,2111,1953,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
278,Hải Dương,225,Huyện Thanh Hà,2110,3292,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
279,Hải Dương,225,Huyện Cẩm Giàng,2109,1817,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
280,Hải Dương,225,Huyện Bình Giang,2112,1816,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
281,Hải Dương,225,Huyện Gia Lộc,2105,1934,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
282,Hải Dương,225,Huyện Tứ Kỳ,2106,3287,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
283,Hải Dương,225,Huyện Ninh Giang,2108,3238,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
284,Hải Dương,225,Huyện Thanh Miện,2107,3294,22,"2019-02-28 13:47:52","2019-02-28 13:47:52"
285,Hải Phòng,224,Quận Hồng Bàng,0301,1589,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
286,Hải Phòng,224,Quận Ngô Quyền,0303,1587,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
287,Hải Phòng,224,Quận Lê Chân,0302,1588,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
288,Hải Phòng,224,Quận Hải An,0305,1591,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
289,Hải Phòng,224,Quận Kiến An,0304,1590,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
290,Hải Phòng,224,Quận Đồ Sơn,0306,1707,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
291,Hải Phòng,224,Quận Dương Kinh,0315,1706,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
292,Hải Phòng,224,Huyện Thủy Nguyên,0309,1726,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
293,Hải Phòng,224,Huyện An Dương,0310,1819,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
294,Hải Phòng,224,Huyện An Lão,0307,1820,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
295,Hải Phòng,224,Huyện Kiến Thụy,0308,3203,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
296,Hải Phòng,224,Huyện Tiên Lãng,0311,1821,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
297,Hải Phòng,224,Huyện Vĩnh Bảo,0312,1822,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
298,Hải Phòng,224,Huyện đảo Cát Hải,0313,2108,23,"2019-02-28 13:47:52","2019-02-28 13:47:52"
299,Hậu Giang,250,Thành phố Vị Thanh,6401,1653,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
300,Hậu Giang,250,Thị xã Ngã Bảy,6407,1823,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
301,Hậu Giang,250,Huyện Châu Thành A,6406,1912,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
302,Hậu Giang,250,Huyện Châu Thành,6405,2096,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
303,Hậu Giang,250,Huyện Phụng Hiệp,6404,1824,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
304,Hậu Giang,250,Huyện Vị Thuỷ,6402,2048,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
305,Hậu Giang,250,Huyện Long Mỹ,6403,3445,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
306,Hậu Giang,250,Thị xã Long Mỹ,6408,3218,24,"2019-02-28 13:47:52","2019-02-28 13:47:52"
307,Hồ Chí Minh,202,Quận 1,0201,1442,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
308,Hồ Chí Minh,202,Quận 12,0212,1454,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
309,Hồ Chí Minh,202,Quận Thủ Đức,0218,1463,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
310,Hồ Chí Minh,202,Quận 9,0209,1451,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
311,Hồ Chí Minh,202,Quận Gò Vấp,0213,1461,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
312,Hồ Chí Minh,202,Quận Bình Thạnh,0216,1462,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
313,Hồ Chí Minh,202,Quận Tân Bình,0214,1455,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
314,Hồ Chí Minh,202,Quận Tân Phú,0215,1456,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
315,Hồ Chí Minh,202,Quận Phú Nhuận,0217,1457,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
316,Hồ Chí Minh,202,Quận 2,0202,1443,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
317,Hồ Chí Minh,202,Quận 3,0203,1444,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
318,Hồ Chí Minh,202,Quận 10,0210,1452,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
319,Hồ Chí Minh,202,Quận 11,0211,1453,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
320,Hồ Chí Minh,202,Quận 4,0204,1446,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
321,Hồ Chí Minh,202,Quận 5,0205,1447,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
322,Hồ Chí Minh,202,Quận 6,0206,1448,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
323,Hồ Chí Minh,202,Quận 8,0208,1450,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
324,Hồ Chí Minh,202,Quận Bình Tân,0219,1458,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
325,Hồ Chí Minh,202,Quận 7,0207,1449,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
326,Hồ Chí Minh,202,Huyện Củ Chi,0221,1460,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
327,Hồ Chí Minh,202,Huyện Hóc Môn,0222,1459,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
328,Hồ Chí Minh,202,Huyện Bình Chánh,0220,1533,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
329,Hồ Chí Minh,202,Huyện Nhà Bè,0223,1534,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
330,Hồ Chí Minh,202,Huyện Cần Giờ,0224,2090,1,"2019-02-28 13:47:52","2019-02-28 13:47:52"
331,Hòa Bình,267,Thành phố Hòa Bình,2301,1678,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
332,Hòa Bình,267,Huyện Đà Bắc,2302,1916,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
333,Hòa Bình,267,Huyện Kỳ Sơn,2306,1955,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
334,Hòa Bình,267,Huyện Lương Sơn,2307,1968,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
335,Hòa Bình,267,Huyện Kim Bôi,2308,2146,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
336,Hòa Bình,267,Huyện Cao Phong,2311,2087,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
337,Hòa Bình,267,Huyện Tân Lạc,2304,2014,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
338,Hòa Bình,267,Huyện Mai Châu,2303,2163,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
339,Hòa Bình,267,Huyện Lạc Sơn,2305,2156,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
340,Hòa Bình,267,Huyện Yên Thủy,2310,2270,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
341,Hòa Bình,267,Huyện Lạc Thủy,2309,2157,25,"2019-02-28 13:47:52","2019-02-28 13:47:52"
342,Hưng Yên,268,Thành phố Hưng Yên,2201,1680,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
343,Hưng Yên,268,Huyện Văn Lâm,2209,2046,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
344,Hưng Yên,268,Huyện Văn Giang,2210,2045,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
345,Hưng Yên,268,Huyện Yên Mỹ,2205,1828,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
346,Hưng Yên,268,Huyện Mỹ Hào,2208,1827,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
347,Hưng Yên,268,Huyện Ân Thi,2203,1825,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
348,Hưng Yên,268,Huyện Khoái Châu,2204,1826,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
349,Hưng Yên,268,Huyện Kim Động,2202,1717,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
350,Hưng Yên,268,Huyện Tiên Lữ,2206,2018,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
351,Hưng Yên,268,Huyện Phù Cừ,2207,2194,26,"2019-02-28 13:47:52","2019-02-28 13:47:52"
352,Khánh Hòa,208,Thành phố Nha Trang,4101,1548,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
353,Khánh Hòa,208,Thành phố Cam Ranh,4106,1664,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
354,Khánh Hòa,208,Huyện Cam Lâm,4109,1902,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
355,Khánh Hòa,208,Huyện Vạn Ninh,4102,1829,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
356,Khánh Hòa,208,Thị xã Ninh Hòa,4103,2061,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
357,Khánh Hòa,208,Huyện Khánh Vĩnh,4105,3213,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
358,Khánh Hòa,208,Huyện Diên Khánh,4104,1739,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
359,Khánh Hòa,208,Huyện Khánh Sơn,4107,3212,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
360,Khánh Hòa,208,Huyện đảo Trường Sa,4108,2117,27,"2019-02-28 13:47:52","2019-02-28 13:47:52"
361,Kiên Giang,219,Thành phố Rạch Giá,5401,1570,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
362,Kiên Giang,219,Thị xã Hà Tiên,5402,2058,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
363,Kiên Giang,219,Huyện Kiên Lương,5403,1950,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
364,Kiên Giang,219,Huyện Hòn Đất,5404,1830,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
365,Kiên Giang,219,Huyện Tân Hiệp,5405,1831,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
366,Kiên Giang,219,Huyện Châu Thành,5406,1719,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
367,Kiên Giang,219,Huyện Giồng Riềng,5407,1832,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
368,Kiên Giang,219,Huyện Gò Quao,5408,2132,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
369,Kiên Giang,219,Huyện An Biên,5409,1833,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
370,Kiên Giang,219,Huyện An Minh,5410,3125,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
371,Kiên Giang,219,Huyện Vĩnh Thuận,5411,2260,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
372,Kiên Giang,219,Huyện đảo Phú Quốc,5412,2115,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
373,Kiên Giang,219,Huyện đảo Kiên Hải,5413,2113,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
374,Kiên Giang,219,Huyện U Minh Thượng,5414,2251,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
375,Kiên Giang,219,Huyện Giang Thành,5415,2134,28,"2019-02-28 13:47:52","2019-02-28 13:47:52"
376,Kon Tum,259,Thành phố Kon Tum,3601,1660,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
377,Kon Tum,259,Huyện Đắk Glei,3602,1921,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
378,Kon Tum,259,Huyện Ngọc Hồi,3603,2187,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
379,Kon Tum,259,Huyện Đắk Tô,3604,2121,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
380,Kon Tum,259,Huyện Kon Plông,3606,1834,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
381,Kon Tum,259,Huyện Kon Rẫy,3608,2148,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
382,Kon Tum,259,Huyện Đắk Hà,3607,1835,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
383,Kon Tum,259,Huyện Sa Thầy,3605,2205,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
384,Kon Tum,259,Huyện Tu Mơ Rông,3609,2225,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
385,Kon Tum,259,Huyện Ia H Drai,3610,3446,29,"2019-02-28 13:47:52","2019-02-28 13:47:52"
386,Lai Châu,264,Thành phố Lai Châu,0701,1675,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
387,Lai Châu,264,Huyện Tam Đường,0702,2010,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
388,Lai Châu,264,Huyện Mường Tè,0705,1980,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
389,Lai Châu,264,Huyện Sìn Hồ,0704,2006,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
390,Lai Châu,264,Huyện Phong Thổ,0703,1989,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
391,Lai Châu,264,Huyện Than Uyên,0706,2025,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
392,Lai Châu,264,Huyện Tân Uyên,0707,2017,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
393,Lai Châu,264,Huyện Nậm Nhùm,0708,1984,30,"2019-02-28 13:47:52","2019-02-28 13:47:52"
394,Lâm Đồng,209,Thành phố Đà Lạt,4201,1550,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
395,Lâm Đồng,209,Thành phố Bảo Lộc,4202,1838,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
396,Lâm Đồng,209,Huyện Đam Rông,4212,1919,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
397,Lâm Đồng,209,Huyện Lạc Dương,4206,1956,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
398,Lâm Đồng,209,Huyện Lâm Hà,4210,1958,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
399,Lâm Đồng,209,Huyện Đơn Dương,4205,1836,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
400,Lâm Đồng,209,Huyện Đức Trọng,4203,1837,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
401,Lâm Đồng,209,Huyện Di Linh,4204,3160,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
402,Lâm Đồng,209,Huyện Bảo Lâm,4211,1839,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
403,Lâm Đồng,209,Huyện Đạ Huoai,4207,2104,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
404,Lâm Đồng,209,Huyện Đạ Tẻh,4208,2106,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
405,Lâm Đồng,209,Huyện Cát Tiên,4209,3146,31,"2019-02-28 13:47:52","2019-02-28 13:47:52"
406,Lạng Sơn,247,Thành phố Lạng Sơn,1001,1642,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
407,Lạng Sơn,247,Huyện Tràng Định,1002,2036,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
408,Lạng Sơn,247,Huyện Bình Gia,1003,3138,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
409,Lạng Sơn,247,Huyện Văn Lãng,1004,3310,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
410,Lạng Sơn,247,Huyện Cao Lộc,1007,1904,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
411,Lạng Sơn,247,Huyện Văn Quan,1006,3311,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
412,Lạng Sơn,247,Huyện Bắc Sơn,1005,3134,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
413,Lạng Sơn,247,Huyện Hữu Lũng,1011,1948,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
414,Lạng Sơn,247,Huyện Chi Lăng,1009,3156,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
415,Lạng Sơn,247,Huyện Lộc Bình,1008,1963,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
416,Lạng Sơn,247,Huyện Đình Lập,1010,3182,32,"2019-02-28 13:47:52","2019-02-28 13:47:52"
417,Lào Cai,269,Thành phố Lào Cai,0801,1682,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
418,Lào Cai,269,Huyện Bát Xát,0803,1744,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
419,Lào Cai,269,Huyện Mường Khương,0809,2171,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
420,Lào Cai,269,Huyện Xi Ma Cai,0802,2264,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
421,Lào Cai,269,Huyện Bắc Hà,0808,1892,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
422,Lào Cai,269,Huyện Bảo Thắng,0804,2073,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
423,Lào Cai,269,Huyện Bảo Yên,0807,1891,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
424,Lào Cai,269,Huyện Sa Pa,0805,2005,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
425,Lào Cai,269,Huyện Văn Bàn,0806,2043,33,"2019-02-28 13:47:52","2019-02-28 13:47:52"
426,Long An,211,Thành phố Tân An,4901,1554,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
427,Long An,211,Thị xã Kiến Tường,4915,3329,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
428,Long An,211,Huyện Tân Hưng,4914,3273,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
429,Long An,211,Huyện Vĩnh Hưng,4902,3315,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
430,Long An,211,Huyện Mộc Hóa,4903,3227,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
431,Long An,211,Huyện Tân Thạnh,4904,3276,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
432,Long An,211,Huyện Thạnh Hóa,4905,3293,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
433,Long An,211,Huyện Đức Huệ,4906,2129,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
434,Long An,211,Huyện Đức Hòa,4907,1929,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
435,Long An,211,Huyện Bến Lức,4908,1894,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
436,Long An,211,Huyện Thủ Thừa,4909,2031,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
437,Long An,211,Huyện Tân Trụ,4911,2016,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
438,Long An,211,Huyện Cần Đước,4912,1906,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
439,Long An,211,Huyện Cần Giuộc,4913,1907,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
440,Long An,211,Huyện Châu Thành,4910,1909,34,"2019-02-28 13:47:52","2019-02-28 13:47:52"
441,Nam Định,231,Thành phố Nam Định,2501,1613,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
442,Nam Định,231,Huyện Mỹ Lộc,2502,1981,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
443,Nam Định,231,Huyện Vụ Bản,2506,3319,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
444,Nam Định,231,Huyện Ý Yên,2505,1841,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
445,Nam Định,231,Huyện Nghĩa Hưng,2509,3243,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
446,Nam Định,231,Huyện Nam Trực,2507,1983,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
447,Nam Định,231,Huyện Trực Ninh,2508,3308,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
448,Nam Định,231,Huyện Xuân Trường,2503,3323,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
449,Nam Định,231,Huyện Giao Thủy,2504,3193,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
450,Nam Định,231,Huyện Hải Hậu,2510,1840,35,"2019-02-28 13:47:52","2019-02-28 13:47:52"
451,Nghệ An,235,Thành phố Vinh,2901,1617,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
452,Nghệ An,235,Thị xã Cửa Lò,2902,1842,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
453,Nghệ An,235,Thị xã Thái Hòa,2920,1850,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
454,Nghệ An,235,Huyện Quế Phong,2919,3260,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
455,Nghệ An,235,Huyện Quỳ Châu,2903,3261,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
456,Nghệ An,235,Huyện Kỳ Sơn,2907,3211,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
457,Nghệ An,235,Huyện Tương Dương,2908,3288,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
458,Nghệ An,235,Huyện Nghĩa Đàn,2905,1851,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
459,Nghệ An,235,Huyện Quỳ Hợp,2904,1852,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
460,Nghệ An,235,Huyện Quỳnh Lưu,2906,1848,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
461,Nghệ An,235,Huyện Con Cuông,2909,1853,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
462,Nghệ An,235,Huyện Tân Kỳ,2910,1845,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
463,Nghệ An,235,Huyện Anh Sơn,2913,1844,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
464,Nghệ An,235,Huyện Diễn Châu,2912,1847,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
465,Nghệ An,235,Huyện Yên Thành,2911,1846,36,"2019-02-28 13:47:52","2019-02-28 13:47:52"
